eventid;iyear;imonth;iday;approxdate;extended;resolution;country;country_txt;region;region_txt;provstate;city;latitude;longitude;specificity;vicinity;location;summary;crit1;crit2;crit3;doubtterr;alternative;alternative_txt;multiple;success;suicide;attacktype1;attacktype1_txt;attacktype2;attacktype2_txt;attacktype3;attacktype3_txt;targtype1;targtype1_txt;targsubtype1;targsubtype1_txt;corp1;target1;natlty1;natlty1_txt;targtype2;targtype2_txt;targsubtype2;targsubtype2_txt;corp2;target2;natlty2;natlty2_txt;targtype3;targtype3_txt;targsubtype3;targsubtype3_txt;corp3;target3;natlty3;natlty3_txt;gname;gsubname;gname2;gsubname2;gname3;ingroup;ingroup2;ingroup3;gsubname3;motive;guncertain1;guncertain2;guncertain3;nperps;nperpcap;claimed;claimmode;claimmode_txt;claim2;claimmode2;claimmode2_txt;claim3;claimmode3;claimmode3_txt;compclaim;weaptype1;weaptype1_txt;weapsubtype1;weapsubtype1_txt;weaptype2;weaptype2_txt;weapsubtype2;weapsubtype2_txt;weaptype3;weaptype3_txt;weapsubtype3;weapsubtype3_txt;weaptype4;weaptype4_txt;weapsubtype4;weapsubtype4_txt;weapdetail;nkill;nkillus;nkillter;nwound;nwoundus;nwoundte;property;propextent;propextent_txt;propvalue;propcomment;ishostkid;nhostkid;nhostkidus;nhours;ndays;divert;kidhijcountry;ransom;ransomamt;ransomamtus;ransompaid;ransompaidus;ransomnote;hostkidoutcome;hostkidoutcome_txt;nreleased;addnotes;scite1;scite2;scite3;dbsource;INT_LOG;INT_IDEO;INT_MISC;INT_ANY;related
2,01101E+11;2011;1;17;;0;;217;United States;1;North America;Washington;Spokane;47.65878;-117.426047;1;0;The attempted bombing took place at a bus stop at the northeast corner of North Washington Street and West Main Avenue in downtown Spokane, Washington, United States.;01/17/2011: On Monday morning at 0925, at the northeast corner of North Washington Street and West Main Avenue in downtown Spokane, Washington, a backpack containing an improvised explosive device (IED) was found on a Martin Luther King Jr. march bus route. Authorities safely disposed of the IED, there were no casualties or damages. In March 2011, Kevin Harpham, who has ties to the white supremacist organization National Alliance, was arrested in connection with the attack. He confessed to planting the bomb and was sentenced to 32 years in prison in December 2011.;1;1;1;0;;.;0;0;0;3;Bombing/Explosion;;.;;.;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;;Civilians;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;The specific motive for the attack is unknown.;0;;;-99;0;0;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;17;Other Explosive Type;;.;;.;;.;;.;;.;;.;An improvised explosive device hidden inside a backpack was used in the attack.;0;0;0;0;0;0;0;;.;;;0;;;;;;;;;;;;;;.;;;"William Yardley, ""Suspect Charged in Attempted MLK Day Bombing,"" New York Times, March 9, 2011, http://www.nytimes.com/2011/03/10/us/10bomb.html?_r=1&ref=us .";"Federal Bureau of Investigation, ""Attempted Bomber Arrested,"" http://seattle.fbi.gov/dojpressrel/pressrel11/se030911. htm (March 9, 2011).";"Associated Press, ""Washington: Maximum Sentence in Bomb Attempt,"" December 20, 2011.";ISVG;-9;-9;0;-9;
2,01102E+11;2011;2;22;;0;;217;United States;1;North America;Michigan;Grand Rapids;42.96125;-85.655719;1;0;914 Blodgett St. SE, East Hills neighborhood;"02/22/2011: An arson attack occurred at 4:00 a.m. targeting a townhouse under construction in the East Hills neighborhood of Grand Rapids, Michigan, United States. At the time of the arson, area residents received a letter claiming responsibility for the attack, demanding a return to low-income housing in the area, and indicating that additional attacks will take place. The letter was signed ""The Old Neighbors.""";1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;14;Private Citizens & Property;76;House/Apartment/Residence;Not applicable;Townhome;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;Anti-gentrification;0;;;-99;0;1;1;Letter;;;.;;;.;0;8;Incendiary;18;Arson/Fire;;.;;.;;.;;.;;.;;.;Accelerant was used;0;0;0;0;0;0;1;3;Minor (likely < $1 million);;The fire destroyed the townhome and caused minor damage to adjoining homes under construction.;0;;;;;;;;;;;;;;.;;;"Reens, Nate. ""Arson dog working East Hills ""urban terrorism"" fire scene in Grand Rapids,"" Mlive.com, March 1, 2011.";"Reens, Nate. ""Solving East Hills arson and threats is extremely important, Grand Rapids police chief says,"" Mlive.com, March 2, 2011.";;UMD Miscellaneous;-9;-9;0;-9;
2,01104E+11;2011;4;23;;0;;217;United States;1;North America;California;Stockton;37.957702;-121.29078;1;0;;04/23/2011: On Saturday night at 0300, in Stockton, California, United States, unidentified assailants set fire to the Masjid Al Emaan Mosque. The motive of the crime is unknown, and the monetary damages are estimated to be about $400,000. The mosque and the Reliance Real Estate building were completely destroyed in the attack. The attack caused no casualties and no group or individual has claimed responsibility.;1;1;1;1;2;Other Crime Type;0;1;0;7;Facility/Infrastructure Attack;;.;;.;15;Religious Figures/Institutions;86;Place of Worship;Masjid Al Emaan Mosque;The Masjid Al Emaan Mosque;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;The specific motive for the attack is unknown.;0;;;-99;0;0;;.;;;.;;;.;;8;Incendiary;18;Arson/Fire;;.;;.;;.;;.;;.;;.;An unknown incendiary device was used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);400000;The attack caused about $400,000 of monetary damage to the Masjid Al Emaan Mosque.;0;;;;;;;;;;;;;;.;;;"Stephen Magagnini, ""Title,"" Sacramento Bee, May 26, 2011, http://www.sacbee.com/2011/05/26/3655075/stockton-mosque-fire-an-arson.html#ixzz1Ng03o9TN.";"San Francisco Field Division, ""Mosque Fire Ruled Arson,"" Bureau of Alcohol Tobacco Firearms and Explosives, May 25, 2011, http://www.atf.gov/press/releases/2011/05/052511-sf-reward-of-10000-for-information-in-mosque-arson.html.";"Suzanne Phan, ""Stockton Blaze Destroys Mosque, Real Estate Company,"" Xinhua News Agency, April 23, 2011, http://www.news10.net/news/article/134842/2/Stockton-blaze-destroys-mosque-real-estate-company.";ISVG;-9;-9;0;-9;
2,01105E+11;2011;5;6;;0;;217;United States;1;North America;Pennsylvania;Chester;39.849557;-75.355746;1;0;The attempted bombing took place near Amtrak and Septa railroad tracks near Third and Reaney Streets under the Commodore Barry Bridge in Chester on the outskirts of Philadelphia, Pennsylvania, United States.;05/06/2011: On Friday afternoon at 1400, near Third and Reaney Streets under the Commodore Barry Bridge in the city of Chester on the outskirts of Philadelphia, Pennsylvania, United States, local law enforcement officials discovered an improvised explosive device near Amtrak and Septa railroad tracks. The device, which consisted of two bottles with an unknown yellow liquid, wire and a timer attached with duct tape, was safely defused by the bomb squad preventing any casualties or property damage from taking place. No group has claimed responsibility and authorities have not disclosed the suspected motive of the attempted attack.;1;1;1;0;;.;0;0;0;3;Bombing/Explosion;;.;;.;19;Transportation;100;Train/Train Tracks/Trolley;Amtrak;Amtrak railroad train tracks;217;United States;19;Transportation;100;Train/Train Tracks/Trolley;Septa;Septa railroad train tracks were targeted.;217;United States;;.;;.;;;;.;Unknown;;;;;-9;;;;The specific motive for the attack is unknown.;0;;;-99;0;0;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;17;Other Explosive Type;;.;;.;;.;;.;;.;;.;An improvised explosive device consisting of two bottles with an unknown yellow liquid, wire and a timer attached with duct tape was used in the attack.;0;0;0;0;0;0;0;;.;;;0;;;;;;;;;;;;;;.;;;"CBS 3 News, ""Police: IED Found Near Chester Train Tracks,"" http://philadelphia.cbslocal.com/2011/05/06/police-ied-found-near-chester-train-tracks/ (May 6, 2011).";"Jawa Report, ""Chester, Pa: IED Found Near Train Tracks,"" LexisNexis Academic, Jawa Report, May 7, 2011.";"United Press International, ""Police: Bomb Found on Pa. Train Tracks,"" LexisNexis Academic, United Press International, May 7, 2011.";ISVG;-9;-9;0;-9;
2,01109E+11;2011;9;26;;0;;217;United States;1;North America;Idaho;Caldwell;43.662938;-116.68736;1;0;The arson occurred at the Rocky Mountain Fur and Firework retail building located in Caldwell, Idaho, United States.;09/26/2011: On Monday morning, in Caldwell, Idaho, United States, animal rights activists drilled a hole into the storage space of Rocky Mountain Fur and Fireworks, pumped several gallons of fuel into and set fire to the retail building. There were no injuries, but the fire caused $100,000 in damage. A group calling themselves “the Arson Unit” sent a message to the North American Animal Liberation Press Office in Los Angeles, California, United States and the BiteBack Magazine website claiming responsibility for the arson. The “Arson Unit” is believed to be a branch of the Animal Liberation Front (ALF).;1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;1;Business;7;Retail/Grocery/Bakery;Rocky Mountain Fur and Fireworks;The Rocky Mountain Fur and Fireworks retail building located in Caldwell, Idaho, United States;217;United States;;.;;.;;;;.;;.;;.;;;;.;Animal Liberation Front (ALF);North America;;;;291;;;;The specific motive for the attack was to stop the killing of animals for their fur.;0;;;-99;0;1;10;Unknown;;;.;;;.;;8;Incendiary;18;Arson/Fire;;.;;.;;.;;.;;.;;.;An unknown incendiary device was used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);100000;The attack damaged the retail building.;0;;;;;;;;;;;;;;.;;;"Reuters, ""Animal Group Claims It Set Fire to Idaho Fur Store,"" Reuters, September 26, 2011, http://www.reuters.com/article/2011/09/27/us-crime-animalrights-idUSTRE78Q08A20110927.";"CBS News, ""FBI: Fur Factory Fire Was Domestic Terrorism,"" http://www.cbsnews.com/stories/2011/10/06/national/main20116921.shtml, (October 06, 2011).";;ISVG;0;1;0;1;
2,0111E+11;2011;10;12;;0;;217;United States;1;North America;Washington;Gifford;48.306282;-118.146378;1;0;The incident occurred at Miller's Mink Ranch located on Addy-Gifford Road in Gifford, Washington, United States.;10/12/2011: On Wednesday morning, in Gifford, Washington, United States, animal rights activists entered Miller’s Mink Ranch located on Addy-Gifford Road and took down every breeder card in one of the two large, main sheds. They opened approximately three quarters of the cages, freeing more than one thousand animals. The activists also kidnapped three individuals and released them at different locations later that day, which were not reported. A communiqué detailing the incident was released to the BiteBack Magazine website, but no group has claimed responsibility.;1;1;1;0;;.;0;1;0;6;Hostage Taking (Kidnapping);;.;;.;1;Business;9;Farm/Ranch;Miller's Mink Ranch;Miller's Mink Ranch;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;The specific motive for the attack is unknown.;0;;;-99;0;0;;.;;;.;;;.;;11;Sabotage Equipment;;.;;.;;.;;.;;.;;.;;.;It is unknown if weapons were used in the attack.;0;0;0;;;0;1;3;Minor (likely < $1 million);;The attack caused an unknown amount of property damage.;1;3;3;-99;;;;0;;;;;;2;Hostage(s) released by perpetrators;3;;"Bite Back, ""Anonymous Communique Oct 13,"" Bite Back, October 13, 2011, URL http://www.directaction.info/news_oct13_11.htm.";"Associated Press, ""Animal Rights Activists Release 1,000 Mink"" Associated Press, October 13, 2011.";"Lewiston Morning Tribune, ""Animal Rights Activists Release 1,000 Mink,"" Associated Press, October 14, 2011.";ISVG;-9;-9;0;-9;
2,01111E+11;2011;11;11;;0;;217;United States;1;North America;District of Columbia;Washington;38.89037;-77.031959;1;0;Near Constitution Avenue and 16th Street, approximately a block away from the White House;11/11/2011: Oscar Ramiro Ortega-Hernandez fired at least eight rounds of ammuntion from a semi-automatic assault rifle at The White House in Washington, DC, United States, striking the executive mansion about eight times and causing approximately $100,000 in damage. The President and the First Lady were both out of the area at the time of the incident. Ortega-Hernandez, who is not linked to any organizations, pleaded guilty to charges related to the incident and was sentenced to 25 years in prison in April 2014. The Federal Bureau of Investigation indicates that he was motivated by anti-government sentiment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2,01201E+11;2012;1;1;;0;;217;United States;1;North America;Florida;Pensacola;30.488927;-87.227633;1;0;;01/01/2012: An assailant threw an incendiary device at the American Family Planning clinic in Pensacola, Florida, United States. There were no reported casualties in the attack. An individual, identified as Bobby Joe Rogers, claimed responsibility for the incident and stated that he carried out the attack due to his anti-abortion beliefs.;1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;American Family Planning;Clinic;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;An individual, identified as Bobby Joe Rogers, claimed responsibility for the incident and stated that he carried out the attack due to his anti-abortion beliefs.;0;;;1;1;1;8;Personal claim;;;.;;;.;;8;Incendiary;20;Gasoline or Alcohol;;.;;.;;.;;.;;.;;.;A firebomb was used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);-99;An abortion clinic building was damaged in this attack.;0;;;;;;;;;;;;;;.;;;"""Man arrested, charged in Fla. abortion clinic fire,"" The Associated Press, January 6, 2012.";;;START Primary Collection;-9;-9;0;-9;
2,01201E+11;2012;1;1;;0;;217;United States;1;North America;New York;New York City;40.728224;-73.794852;1;0;The incident occurred in the borough of Queens.;01/01/2012: An assailant threw two incendiary devices at a house used for Hindu worship services in Queens, New York City, New York, United States. The devices fizzled out before catching fire. This was one of four arson attacks in Queens on this date. Ray Lazier Lengend was arrested and claimed responsibility for the series of incidents. Sources provide conflicting reports regarding whether they were personally or ideologically motivated.;0;1;1;1;2;Other Crime Type;1;1;0;7;Facility/Infrastructure Attack;;.;;.;15;Religious Figures/Institutions;86;Place of Worship;Unknown;Hindu Temple;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;The specific motive is unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2,01201E+11;2012;1;1;;0;;217;United States;1;North America;New York;New York City;40.728224;-73.794852;1;0;The incident occurred in the borough of Queens.;01/01/2012: An assailant threw three incendiary devices at the Imam Al-Khoei Foundation in Queens, New York City, New York, United States. The devices caused minimal damage to the building. This was one of four arson attacks in Queens on this date. Ray Lazier Lengend was arrested and claimed responsibility for the series of incidents. Sources provide conflicting reports regarding whether they were personally or ideologically motivated.;0;1;1;1;2;Other Crime Type;1;1;0;7;Facility/Infrastructure Attack;;.;;.;15;Religious Figures/Institutions;85;Religious Figure;Imam Al-Khoei Foundation;Islamic Center;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;The specific motive is unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2,01201E+11;2012;1;1;;0;;217;United States;1;North America;New York;New York City;40.728224;-73.794852;1;0;The incident occurred in the borough of Queens.;01/01/2012: An assailant threw an incendiary device at a house in Queens, New York City, New York, United States. The fire caused extensive damage to the house. This was one of four arson attacks in Queens on this date. Ray Lazier Lengend was arrested and claimed responsibility for the series of incidents. Sources provide conflicting reports regarding whether they were personally or ideologically motivated.;0;1;1;1;2;Other Crime Type;1;1;0;7;Facility/Infrastructure Attack;;.;;.;14;Private Citizens & Property;76;House/Apartment/Residence;Not Applicable;House;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;The specific motive is unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2,01201E+11;2012;1;1;;0;;217;United States;1;North America;New York;New York City;40.728224;-73.794852;1;0;The incident occurred in the borough of Queens.;01/01/2012: An assailant threw an incendiary device at a bodega in Queens, New York City, New York, United States. Damages were reported, but their extent is unknown. This was one of four arson attacks in Queens on this date. Ray Lazier Lengend was arrested and claimed responsibility for the series of incidents. Sources provide conflicting reports regarding whether they were personally or ideologically motivated.;0;1;1;1;2;Other Crime Type;1;1;0;7;Facility/Infrastructure Attack;;.;;.;1;Business;7;Retail/Grocery/Bakery;Unknown;Convenience Store;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;The specific motive is unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2,01204E+11;2012;4;1;;0;;217;United States;1;North America;Wisconsin;Grand Chute;44.281591;-88.438409;1;0;The incident occurred approximately 2 miles northwest of Appleton;04/01/2012: An assailant set fire to a Planned Parenthood clinic in Grand Chute town, Wisconsin, United States. There were no casualties, and the clinic reopened two days later. Francis Grady claimed responsibility for this attack.;1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;Planned Parenthood Federation of America, Inc.;Facility;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;The specific motive is unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2,01205E+11;2012;5;20;;0;;217;United States;1;North America;Georgia;Lilburn;33.909395;-84.113468;1;0;;05/20/2012: Assailants set fire to the Atlanta Gynecology and Obstetrics clinic in Lilburn, Georgia, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.;1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;5;Abortion Related;40;Clinics;Atlanta Gynecology and Obstetrics;Clinic;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;The specific motive is unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
